지 역,Unnamed: 1,Unnamed: 2,Unnamed: 3,2015년 06월,Unnamed: 5,2015년 07월,Unnamed: 7,2015년 08월,Unnamed: 9,2015년 09월,Unnamed: 11,2015년 10월,Unnamed: 13,2015년 11월,Unnamed: 15,2015년 12월,Unnamed: 17,2016년 01월,Unnamed: 19,2016년 02월,Unnamed: 21,2016년 03월,Unnamed: 23,2016년 04월,Unnamed: 25,2016년 05월,Unnamed: 27,2016년 06월,Unnamed: 29,2016년 07월,Unnamed: 31,2016년 08월,Unnamed: 33,2016년 09월,Unnamed: 35,2016년 10월,Unnamed: 37,2016년 11월,Unnamed: 39,2016년 12월,Unnamed: 41,2017년 01월,Unnamed: 43,2017년 02월,Unnamed: 45,2017년 03월,Unnamed: 47,2017년 04월,Unnamed: 49,2017년 05월,Unnamed: 51,2017년 06월,Unnamed: 53,2017년 07월,Unnamed: 55,2017년 08월,Unnamed: 57,2017년 09월,Unnamed: 59,2017년 10월,Unnamed: 61,2017년 11월,Unnamed: 63,2017년 12월,Unnamed: 65,2018년 01월,Unnamed: 67,2018년 02월,Unnamed: 69,2018년 03월,Unnamed: 71,2018년 04월,Unnamed: 73,2018년 05월,Unnamed: 75,2018년 06월,Unnamed: 77,2018년 07월,Unnamed: 79,2018년 08월,Unnamed: 81,2018년 09월,Unnamed: 83,2018년 10월,Unnamed: 85,2018년 11월,Unnamed: 87,2018년 12월,Unnamed: 89,2019년 01월,Unnamed: 91,2019년 02월,Unnamed: 93,2019년 03월,Unnamed: 95,2019년 04월,Unnamed: 97,2019년 05월,Unnamed: 99,2019년 06월,Unnamed: 101,2019년 07월,Unnamed: 103,2019년 08월,Unnamed: 105,2019년 09월,Unnamed: 107,2019년 10월,Unnamed: 109,2019년 11월,Unnamed: 111,2019년 12월,Unnamed: 113,2020년 01월,Unnamed: 115,2020년 02월,Unnamed: 117,2020년 03월,Unnamed: 119,2020년 04월,Unnamed: 121,2020년 05월,Unnamed: 123,2020년 06월,Unnamed: 125,2020년 07월,Unnamed: 127,2020년 08월,Unnamed: 129,2020년 09월,Unnamed: 131,2020년 10월,Unnamed: 133,2020년 11월,Unnamed: 135,2020년 12월,Unnamed: 137
,,,,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률
,목포시,,,100.882,-,100.888,0.01,100.907,0.02,100.85,-0.06,100.819,-0.03,100.789,-0.03,100.73,-0.06,100.579,-0.15,100.508,-0.07,100.499,-0.01,100.504,0,100.447,-0.06,100.464,0.02,100.443,-0.02,100.443,0,100.54,0.1,100.58,0.04,100.561,-0.02,100.647,0.09,100.609,-0.04,100.623,0.01,100.578,-0.05,100.555,-0.02,100.351,-0.2,100.408,0.06,100.276,-0.13,100.17,-0.11,100.006,-0.16,100.02,0.01,100,-0.02,99.942,-0.06,99.954,0.01,99.794,-0.16,99.752,-0.04,99.678,-0.07,99.528,-0.15,98.815,-0.72,98.533,-0.29,98.492,-0.04,98.226,-0.27,98.002,-0.23,98.051,0.05,98.023,-0.03,97.975,-0.05,97.963,-0.01,97.954,-0.01,97.958,0,97.901,-0.06,97.881,-0.02,97.892,0.01,97.864,-0.03,97.836,-0.03,97.85,0.01,97.86,0.01,97.879,0.02,97.886,0.01,97.893,0.01,97.9,0.01,97.9,0,97.916,0.02,97.911,0,97.922,0.01,97.961,0.04,97.908,-0.05,97.789,-0.12,97.775,-0.01,97.708,-0.07
,여수시,,,100.486,-,100.336,-0.15,100.23,-0.11,100.127,-0.1,100.085,-0.04,100.091,0.01,99.937,-0.15,99.928,-0.01,100.041,0.11,100.239,0.2,100.081,-0.16,100.36,0.28,100.27,-0.09,100.394,0.12,100.416,0.02,100.255,-0.16,100.03,-0.22,99.922,-0.11,99.954,0.03,99.964,0.01,99.93,-0.03,99.81,-0.12,99.853,0.04,99.798,-0.06,99.852,0.05,99.934,0.08,99.862,-0.07,99.9,0.04,99.898,0,100,0.1,100.016,0.02,100.079,0.06,100.105,0.03,100.059,-0.05,100.134,0.08,100.182,0.05,100.204,0.02,100.176,-0.03,100.154,-0.02,100.133,-0.02,100.09,-0.04,100.079,-0.01,100.073,-0.01,100.008,-0.07,100.007,0,100.013,0.01,100.029,0.02,100.016,-0.01,100.015,0,100.011,0,99.987,-0.02,99.986,0,99.988,0,100.051,0.06,100.154,0.1,100.235,0.08,100.216,-0.02,100.201,-0.01,100.104,-0.1,99.964,-0.14,99.892,-0.07,99.863,-0.03,99.961,0.1,99.815,-0.15,99.724,-0.09,99.749,0.03,99.802,0.05
,순천시,,,104.111,-,104.086,-0.02,104.018,-0.07,103.985,-0.03,103.539,-0.43,103.356,-0.18,103.089,-0.26,103.077,-0.01,102.926,-0.15,102.783,-0.14,102.509,-0.27,102.469,-0.04,102.442,-0.03,102.481,0.04,102.286,-0.19,102.283,0,102.081,-0.2,102.032,-0.05,101.692,-0.33,101.649,-0.04,101.55,-0.1,101.275,-0.27,101.068,-0.2,100.585,-0.48,100.518,-0.07,100.379,-0.14,100.24,-0.14,100.141,-0.1,100.082,-0.06,100,-0.08,99.929,-0.07,99.87,-0.06,99.882,0.01,99.864,-0.02,99.85,-0.01,99.739,-0.11,99.666,-0.07,99.596,-0.07,99.544,-0.05,99.501,-0.04,99.457,-0.04,99.413,-0.04,99.263,-0.15,99.552,0.29,99.507,-0.05,99.513,0.01,99.549,0.04,99.612,0.06,99.618,0.01,99.689,0.07,99.672,-0.02,99.671,0,99.609,-0.06,99.602,-0.01,99.592,-0.01,99.592,0,99.555,-0.04,99.547,-0.01,99.579,0.03,99.563,-0.02,99.582,0.02,99.6,0.02,100.027,0.43,100.454,0.43,100.585,0.13,100.88,0.29,101.425,0.54
,나주시,,,106.004,-,106.108,0.1,105.565,-0.51,104.728,-0.79,104.714,-0.01,104.737,0.02,104.739,0,104.711,-0.03,104.338,-0.36,104.149,-0.18,104.118,-0.03,104.013,-0.1,103.721,-0.28,102.605,-1.08,101.745,-0.84,101.759,0.01,101.548,-0.21,101.364,-0.18,101.305,-0.06,101.266,-0.04,101.24,-0.03,101.213,-0.03,101.107,-0.1,100.474,-0.63,100.489,0.01,100.259,-0.23,100.209,-0.05,100.173,-0.04,100.067,-0.11,100,-0.07,100,0,99.989,-0.01,99.977,-0.01,100.006,0.03,99.771,-0.23,99.757,-0.01,99.657,-0.1,99.719,0.06,99.742,0.02,99.636,-0.11,99.636,0,99.658,0.02,99.649,-0.01,99.661,0.01,99.687,0.03,99.713,0.03,99.723,0.01,99.742,0.02,99.775,0.03,99.794,0.02,99.815,0.02,99.78,-0.03,99.646,-0.13,99.561,-0.09,99.476,-0.09,99.458,-0.02,99.456,0,99.46,0,99.465,0.01,99.416,-0.05,99.386,-0.03,99.376,-0.01,99.459,0.08,99.318,-0.14,99.212,-0.11,99.213,0,99.169,-0.04
,광양시,,,101.065,-,101.083,0.02,101.056,-0.03,101.082,0.03,101.097,0.02,100.953,-0.14,100.961,0.01,100.832,-0.13,100.855,0.02,100.892,0.04,100.826,-0.06,100.756,-0.07,100.746,-0.01,100.691,-0.05,100.592,-0.1,100.462,-0.13,100.446,-0.02,100.421,-0.02,100.425,0,100.389,-0.04,100.369,-0.02,100.337,-0.03,100.317,-0.02,100.319,0,100.262,-0.06,100.224,-0.04,100.249,0.03,100.125,-0.12,100.073,-0.05,100,-0.07,99.803,-0.2,99.675,-0.13,99.474,-0.2,99.297,-0.18,99.21,-0.09,99.195,-0.02,98.949,-0.25,98.943,-0.01,98.917,-0.03,98.916,0,98.913,0,99.038,0.13,99.038,0,99.026,-0.01,99.049,0.02,99.047,0,99.216,0.17,99.385,0.17,99.51,0.13,99.505,-0.01,99.482,-0.02,99.51,0.03,99.485,-0.02,99.466,-0.02,99.45,-0.02,99.468,0.02,99.608,0.14,99.665,0.06,99.817,0.15,100.005,0.19,100.063,0.06,100.118,0.06,100.187,0.07,100.291,0.1,100.311,0.02,100.301,-0.01,100.802,0.5
,무안군,,,99.408,-,98.756,-0.66,98.531,-0.23,98.528,0,98.336,-0.19,98.317,-0.02,98.463,0.15,98.539,0.08,98.656,0.12,99.094,0.44,99.675,0.59,100.024,0.35,99.897,-0.13,99.984,0.09,100.184,0.2,100.181,0,100.181,0,100.304,0.12,100.168,-0.14,100.164,0,100.192,0.03,100.365,0.17,100.36,-0.01,100.325,-0.03,100.159,-0.17,100.036,-0.12,100.047,0.01,100.024,-0.02,100.01,-0.01,100,-0.01,99.898,-0.1,99.929,0.03,99.887,-0.04,98.701,-1.19,98.725,0.02,98.489,-0.24,98.472,-0.02,98.426,-0.05,98.506,0.08,98.467,-0.04,98.461,-0.01,98.449,-0.01,98.496,0.05,98.48,-0.02,98.489,0.01,98.495,0.01,98.431,-0.06,98.355,-0.08,98.364,0.01,98.367,0,98.194,-0.18,98.073,-0.12,98.021,-0.05,97.993,-0.03,97.829,-0.17,97.628,-0.21,97.605,-0.02,97.637,0.03,97.534,-0.11,97.587,0.05,97.636,0.05,97.662,0.03,97.583,-0.08,97.567,-0.02,97.58,0.01,97.588,0.01,97.596,0.01
경북,,,,102.869,-,102.854,-0.01,102.985,0.13,103.026,0.04,102.953,-0.07,102.897,-0.05,102.791,-0.1,102.661,-0.13,102.669,0.01,102.548,-0.12,102.37,-0.17,102.195,-0.17,102.077,-0.12,101.954,-0.12,101.786,-0.17,101.696,-0.09,101.569,-0.13,101.519,-0.05,101.415,-0.1,101.323,-0.09,101.233,-0.09,101.123,-0.11,100.994,-0.13,100.91,-0.08,100.857,-0.05,100.688,-0.17,100.587,-0.1,100.398,-0.19,100.244,-0.15,100,-0.24,99.935,-0.06,99.844,-0.09,99.776,-0.07,99.705,-0.07,99.606,-0.1,99.393,-0.21,99.237,-0.16,98.976,-0.26,98.552,-0.43,98.215,-0.34,98.05,-0.17,97.779,-0.28,97.497,-0.29,97.386,-0.11,97.123,-0.27,96.842,-0.29,96.593,-0.26,96.498,-0.1,96.387,-0.11,96.295,-0.1,96.268,-0.03,96.21,-0.06,96.22,0.01,96.136,-0.09,96.137,0,96.163,0.03,96.17,0.01,96.153,-0.02,96.118,-0.04,96.106,-0.01,96.101,-0.01,96.091,-0.01,96.049,-0.04,96.064,0.02,96.087,0.02,96.158,0.07,96.218,0.06
,포항시,,,100.903,-,100.922,0.02,101.415,0.49,101.951,0.53,101.865,-0.09,101.924,0.06,101.811,-0.11,101.632,-0.18,101.863,0.23,101.817,-0.05,101.56,-0.25,101.235,-0.32,101.096,-0.14,100.825,-0.27,100.559,-0.26,100.534,-0.03,100.448,-0.09,100.341,-0.11,100.31,-0.03,100.266,-0.04,100.25,-0.02,100.249,0,100.23,-0.02,100.176,-0.05,100.121,-0.05,100.11,-0.01,100.044,-0.07,100.023,-0.02,100,-0.02,100,0,99.943,-0.06,99.877,-0.07,99.898,0.02,99.747,-0.15,99.604,-0.14,99.34,-0.26,99.216,-0.13,99.021,-0.2,98.555,-0.47,98.253,-0.31,97.793,-0.47,97.471,-0.33,96.891,-0.59,96.772,-0.12,96.341,-0.45,95.729,-0.64,95.063,-0.7,94.877,-0.2,94.699,-0.19,94.521,-0.19,94.392,-0.14,94.377,-0.02,94.459,0.09,94.472,0.01,94.444,-0.03,94.409,-0.04,94.394,-0.02,94.388,-0.01,94.368,-0.02,94.387,0.02,94.394,0.01,94.39,0,94.341,-0.05,94.381,0.04,94.414,0.04,94.415,0,94.449,0.04
,,남구,,99.741,-,99.907,0.17,100.201,0.29,100.486,0.28,100.438,-0.05,100.678,0.24,100.579,-0.1,100.55,-0.03,100.804,0.25,100.869,0.06,100.708,-0.16,100.57,-0.14,100.409,-0.16,100.294,-0.11,100.189,-0.1,100.226,0.04,100.095,-0.13,100.045,-0.05,100.106,0.06,100.107,0,100.104,0,100.101,0,100.119,0.02,100.108,-0.01,100.063,-0.04,100.067,0,100.027,-0.04,99.994,-0.03,99.977,-0.02,100,0.02,100.009,0.01,99.808,-0.2,99.825,0.02,99.584,-0.24,99.48,-0.11,99.295,-0.19,99.271,-0.02,99.173,-0.1,98.292,-0.89,97.972,-0.33,97.476,-0.51,97.202,-0.28,97.022,-0.19,96.846,-0.18,96.31,-0.55,95.192,-1.16,94.813,-0.4,94.64,-0.18,94.368,-0.29,94.186,-0.19,93.9,-0.3,93.966,0.07,94.249,0.3,94.264,0.02,94.167,-0.1,94.134,-0.03,94.126,-0.01,94.112,-0.01,94.099,-0.01,94.144,0.05,94.095,-0.05,94.079,-0.02,94.061,-0.02,94.048,-0.01,94.027,-0.02,94.006,-0.02,94.211,0.22
,,북구,,101.695,-,101.613,-0.08,102.243,0.62,102.955,0.7,102.841,-0.11,102.774,-0.07,102.651,-0.12,102.369,-0.28,102.583,0.21,102.46,-0.12,102.136,-0.32,101.682,-0.44,101.558,-0.12,101.18,-0.37,100.803,-0.37,100.736,-0.07,100.68,-0.06,100.535,-0.14,100.444,-0.09,100.37,-0.07,100.346,-0.02,100.346,0,100.303,-0.04,100.221,-0.08,100.159,-0.06,100.138,-0.02,100.055,-0.08,100.042,-0.01,100.014,-0.03,100,-0.01,99.9,-0.1,99.921,0.02,99.946,0.02,99.853,-0.09,99.684,-0.17,99.369,-0.32,99.18,-0.19,98.923,-0.26,98.725,-0.2,98.434,-0.29,97.998,-0.44,97.644,-0.36,96.807,-0.86,96.726,-0.08,96.364,-0.37,96.09,-0.28,95.232,-0.89,95.038,-0.2,94.922,-0.12,94.747,-0.18,94.723,-0.02,94.655,-0.07,94.602,-0.06,94.614,0.01,94.632,0.02,94.595,-0.04,94.575,-0.02,94.575,0,94.549,-0.03,94.552,0,94.595,0.05,94.6,0,94.53,-0.07,94.605,0.08,94.673,0.07,94.689,0.02,94.61,-0.08
,경주시,,,101.892,-,101.993,0.1,102.313,0.31,102.322,0.01,102.379,0.06,102.354,-0.02,102.294,-0.06,102.242,-0.05,102.206,-0.03,102.212,0.01,102.176,-0.03,102.065,-0.11,101.991,-0.07,101.939,-0.05,101.8,-0.14,101.683,-0.11,101.564,-0.12,101.514,-0.05,101.506,-0.01,101.494,-0.01,101.479,-0.01,101.455,-0.02,101.388,-0.07,101.307,-0.08,101.268,-0.04,101.207,-0.06,101.006,-0.2,100.482,-0.52,100.296,-0.18,100,-0.3,99.911,-0.09,99.494,-0.42,99.541,0.05,99.294,-0.25,98.527,-0.77,97.447,-1.1,96.916,-0.54,95.27,-1.7,92.866,-2.52,91.434,-1.54,91.183,-0.28,90.07,-1.22,89.471,-0.67,89.172,-0.33,87.867,-1.46,87.153,-0.81,86.928,-0.26,86.838,-0.1,86.76,-0.09,86.354,-0.47,86.359,0.01,86.09,-0.31,85.887,-0.24,85.469,-0.49,85.413,-0.07,85.561,0.17,85.645,0.1,85.674,0.03,85.723,0.06,85.76,0.04,85.741,-0.02,85.737,0,85.8,0.07,85.867,0.08,85.964,0.11,86.067,0.12,86.317,0.29
,김천시,,,103.217,-,103.176,-0.04,103.2,0.02,103.003,-0.19,102.608,-0.38,102.168,-0.43,101.987,-0.18,101.999,0.01,102.021,0.02,101.864,-0.15,101.384,-0.47,100.891,-0.49,100.459,-0.43,100.374,-0.08,100.324,-0.05,100.186,-0.14,100.036,-0.15,100.169,0.13,100.156,-0.01,100.089,-0.07,100.137,0.05,99.918,-0.22,99.833,-0.09,100.068,0.23,100.114,0.05,100.138,0.02,100.161,0.02,100.131,-0.03,100.133,0,100,-0.13,99.714,-0.29,99.63,-0.08,99.594,-0.04,99.604,0.01,99.612,0.01,99.612,0,99.317,-0.3,99.335,0.02,99.339,0,99.36,0.02,99.39,0.03,99.422,0.03,99.45,0.03,99.502,0.05,99.513,0.01,99.532,0.02,99.613,0.08,99.701,0.09,99.811,0.11,99.567,-0.24,99.585,0.02,99.588,0,99.603,0.01,99.611,0.01,99.625,0.01,99.675,0.05,99.72,0.05,99.723,0,99.457,-0.27,99.462,0,99.462,0,99.452,-0.01,99.456,0,99.729,0.27,99.873,0.14,100.441,0.57,100.831,0.39
,안동시,,,105.125,-,104.794,-0.31,103.888,-0.87,103.746,-0.14,103.435,-0.3,103.228,-0.2,102.757,-0.46,102.369,-0.38,102.264,-0.1,101.905,-0.35,101.396,-0.5,101.143,-0.25,101.097,-0.05,100.937,-0.16,100.805,-0.13,100.805,0,100.345,-0.46,100.232,-0.11,100.237,0,100.163,-0.07,100.157,-0.01,100.142,-0.02,100.06,-0.08,100.028,-0.03,99.933,-0.1,99.963,0.03,99.968,0,100.003,0.04,100.022,0.02,100,-0.02,100.006,0.01,100.075,0.07,99.317,-0.76,99.32,0,99.293,-0.03,98.926,-0.37,98.356,-0.58,98.375,0.02,98.021,-0.36,97.171,-0.87,97.217,0.05,96.773,-0.46,96.245,-0.55,96.158,-0.09,96.092,-0.07,96.063,-0.03,96.079,0.02,95.877,-0.21,95.742,-0.14,95.667,-0.08,95.654,-0.01,95.649,-0.01,95.651,0,95.681,0.03,95.676,0,95.666,-0.01,95.652,-0.02,95.369,-0.3,95.367,0,95.367,0,95.359,-0.01,95.355,0,95.328,-0.03,95.302,-0.03,95.327,0.03,95.365,0.04,95.304,-0.06
,구미시,,,106.201,-,106.199,0,106.373,0.16,106.054,-0.3,105.95,-0.1,105.953,0,105.918,-0.03,105.919,0,105.903,-0.02,105.686,-0.2,105.607,-0.08,105.507,-0.09,105.33,-0.17,105.259,-0.07,105.073,-0.18,104.918,-0.15,104.857,-0.06,104.843,-0.01,104.525,-0.3,104.204,-0.31,103.854,-0.34,103.556,-0.29,103.174,-0.37,103.023,-0.15,102.96,-0.06,102.238,-0.7,101.966,-0.27,101.375,-0.58,100.86,-0.51,100,-0.85,99.887,-0.11,99.741,-0.15,99.637,-0.1,99.606,-0.03,99.631,0.02,99.529,-0.1,99.431,-0.1,99.234,-0.2,99.017,-0.22,98.845,-0.17,98.724,-0.12,98.513,-0.21,98.436,-0.08,98.212,-0.23,98.135,-0.08,97.93,-0.21,97.713,-0.22,97.564,-0.15,97.319,-0.25,97.344,0.03,97.327,-0.02,97.216,-0.11,97.259,0.04,97.083,-0.18,97.144,0.06,97.176,0.03,97.202,0.03,97.22,0.02,97.237,0.02,97.247,0.01,97.246,0,97.217,-0.03,97.176,-0.04,97.141,-0.04,97.132,-0.01,97.092,-0.04,97.029,-0.06
,영주시,,,105.844,-,105.774,-0.07,105.651,-0.12,104.924,-0.69,104.889,-0.03,104.767,-0.12,104.138,-0.6,103.537,-0.58,102.875,-0.64,102.168,-0.69,102.018,-0.15,101.81,-0.2,101.605,-0.2,101.244,-0.36,101.066,-0.18,100.95,-0.12,100.9,-0.05,100.833,-0.07,100.336,-0.49,100.353,0.02,100.366,0.01,100.298,-0.07,100.495,0.2,100.552,0.06,100.552,0,100.459,-0.09,100.407,-0.05,100.403,0,100.301,-0.1,100,-0.3,100.042,0.04,100.058,0.02,100.058,0,100.058,0,100.059,0,100.074,0.01,100.074,0,100.081,0.01,100.081,0,100.081,0,100.081,0,100.081,0,100.031,-0.05,100.032,0,100.035,0,100.011,-0.02,99.953,-0.06,99.94,-0.01,99.94,0,99.893,-0.05,99.893,0,99.68,-0.21,99.645,-0.03,99.604,-0.04,99.584,-0.02,99.569,-0.01,99.569,0,99.564,-0.01,99.564,0,99.552,-0.01,99.533,-0.02,99.567,0.03,99.553,-0.01,99.528,-0.03,99.519,-0.01,99.842,0.32,99.813,-0.03
,영천시,,,101.738,-,101.866,0.13,101.792,-0.07,101.748,-0.04,101.707,-0.04,101.825,0.12,101.981,0.15,101.717,-0.26,101.713,0,101.725,0.01,101.624,-0.1,101.546,-0.08,101.454,-0.09,101.387,-0.07,101.389,0,101.393,0,101.299,-0.09,101.29,-0.01,101.189,-0.1,101.103,-0.08,101.041,-0.06,100.873,-0.17,100.618,-0.25,100.1,-0.51,99.93,-0.17,99.945,0.01,99.981,0.04,99.999,0.02,100.004,0.01,100,0,100,0,100,0,100.196,0.2,100.203,0.01,100.207,0,100.22,0.01,100.249,0.03,100.265,0.02,100.257,-0.01,100.261,0,100.269,0.01,100.269,0,100.27,0,100.277,0.01,100.277,0,100.303,0.03,100.333,0.03,100.339,0.01,100.345,0.01,100.357,0.01,100.364,0.01,100.372,0.01,100.381,0.01,100.386,0,100.388,0,100.767,0.38,100.639,-0.13,100.552,-0.09,100.185,-0.37,99.548,-0.64,99.469,-0.08,99.469,0,99.473,0,99.484,0.01,99.488,0,99.497,0.01,99.483,-0.01
,상주시,,,99.29,-,99.29,0,99.384,0.09,99.338,-0.05,99.917,0.58,100.414,0.5,100.392,-0.02,100.241,-0.15,100.25,0.01,100.476,0.23,100.793,0.32,100.849,0.06,100.858,0.01,100.855,0,100.857,0,100.861,0,100.673,-0.19,100.461,-0.21,100.344,-0.12,100.327,-0.02,100.239,-0.09,100.041,-0.2,100.009,-0.03,100.005,0,100.012,0.01,100.011,0,100.009,0,100.009,0,100.002,-0.01,100,0,100,0,99.989,-0.01,99.987,0,99.985,0,99.985,0,99.985,0,99.985,0,99.983,0,99.983,0,99.983,0,99.983,0,99.983,0,99.983,0,99.983,0,99.985,0,99.985,0,99.965,-0.02,99.956,-0.01,99.956,0,99.943,-0.01,99.943,0,99.918,-0.03,99.913,-0.01,99.908,-0.01,99.907,0,99.904,0,99.893,-0.01,99.888,0,99.891,0,99.891,0,99.892,0,99.756,-0.14,98.817,-0.94,98.659,-0.16,98.629,-0.03,98.617,-0.01,98.618,0
,문경시,,,101.322,-,101.26,-0.06,101.202,-0.06,101.145,-0.06,101.116,-0.03,100.985,-0.13,100.973,-0.01,100.747,-0.22,100.655,-0.09,100.605,-0.05,100.535,-0.07,100.505,-0.03,100.416,-0.09,100.253,-0.16,100.131,-0.12,100.11,-0.02,100.101,-0.01,100.101,0,100.101,0,100.058,-0.04,100.064,0.01,100.084,0.02,99.862,-0.22,99.701,-0.16,99.623,-0.08,99.62,0,99.603,-0.02,99.728,0.12,99.718,-0.01,100,0.28,99.96,-0.04,99.946,-0.01,99.947,0,99.951,0,99.921,-0.03,99.922,0,99.982,0.06,99.982,0,99.975,-0.01,99.976,0,99.976,0,99.983,0.01,99.928,-0.06,99.928,0,99.928,0,99.923,0,99.928,0,99.922,-0.01,99.913,-0.01,99.913,0,99.913,0,99.913,0,99.907,-0.01,99.907,0,99.878,-0.03,99.827,-0.05,99.814,-0.01,99.79,-0.02,99.79,0,99.79,0,99.776,-0.01,99.787,0.01,99.789,0,99.789,0,99.789,0,99.789,0,99.779,-0.01
,경산시,,,100.217,-,100.197,-0.02,100.205,0.01,100.288,0.08,100.325,0.04,100.339,0.01,100.343,0,100.338,0,100.348,0.01,100.236,-0.11,100.168,-0.07,100.197,0.03,100.225,0.03,100.253,0.03,100.278,0.03,100.302,0.02,100.17,-0.13,100.131,-0.04,100.109,-0.02,100.109,0,100.109,0,100.091,-0.02,99.973,-0.12,99.963,-0.01,99.97,0.01,99.989,0.02,99.998,0.01,99.985,-0.01,99.999,0.01,100,0,99.997,0,100.027,0.03,100.054,0.03,100.059,0,100.086,0.03,100.105,0.02,100.125,0.02,99.996,-0.13,99.999,0,99.844,-0.16,99.848,0,99.854,0.01,99.778,-0.08,99.794,0.02,99.814,0.02,99.819,0.01,99.821,0,99.847,0.03,99.85,0,99.87,0.02,99.91,0.04,99.941,0.03,99.953,0.01,99.954,0,99.957,0,99.953,0,99.945,-0.01,99.948,0,99.947,0,99.913,-0.03,99.907,-0.01,99.913,0.01,99.905,-0.01,99.895,-0.01,99.883,-0.01,100.075,0.19,100.256,0.18
,칠곡군,,,103.184,-,103.162,-0.02,103.167,0,103.174,0.01,103.025,-0.14,101.982,-1.01,101.953,-0.03,101.918,-0.03,101.88,-0.04,101.882,0,101.84,-0.04,101.672,-0.16,101.593,-0.08,101.569,-0.02,101.394,-0.17,101.191,-0.2,101.104,-0.09,101.106,0,101.117,0.01,101.095,-0.02,101.084,-0.01,101.083,0,101.051,-0.03,101.018,-0.03,100.933,-0.08,100.829,-0.1,100.665,-0.16,100.487,-0.18,100.158,-0.33,100,-0.16,100,0,99.83,-0.17,99.558,-0.27,99.482,-0.08,99.505,0.02,99.492,-0.01,99.46,-0.03,99.371,-0.09,99.333,-0.04,99.337,0,99.345,0.01,99.259,-0.09,99.072,-0.19,99.108,0.04,99.131,0.02,99.015,-0.12,98.978,-0.04,99.009,0.03,99.035,0.03,99.128,0.09,99.219,0.09,99.269,0.05,99.249,-0.02,99.118,-0.13,99.118,0,99.116,0,99.12,0,99.125,0.01,98.861,-0.27,98.899,0.04,98.902,0,98.899,0,98.895,0,98.894,0,98.891,0,98.886,-0.01,98.893,0.01
경남,,,,105.583,-,105.527,-0.05,105.52,-0.01,105.625,0.1,105.464,-0.15,105.416,-0.05,105.478,0.06,105.437,-0.04,105.377,-0.06,105.276,-0.1,105.173,-0.1,105.053,-0.11,104.853,-0.19,104.564,-0.28,104.382,-0.17,104.229,-0.15,103.927,-0.29,103.775,-0.15,103.527,-0.24,103.36,-0.16,103.208,-0.15,103.048,-0.15,102.857,-0.19,102.631,-0.22,102.393,-0.23,102.053,-0.33,101.53,-0.51,101.111,-0.41,100.677,-0.43,100,-0.67,99.637,-0.36,99.354,-0.28,99,-0.36,98.551,-0.45,97.981,-0.58,97.387,-0.61,97,-0.4,96.428,-0.59,95.59,-0.87,94.931,-0.69,94.274,-0.69,93.791,-0.51,93.364,-0.46,93.216,-0.16,93.174,-0.05,93.018,-0.17,92.735,-0.3,92.384,-0.38,91.903,-0.52,91.807,-0.11,91.603,-0.22,91.479,-0.14,91.288,-0.21,91.234,-0.06,91.138,-0.1,91.088,-0.06,91.026,-0.07,91.024,0,90.983,-0.05,90.92,-0.07,90.834,-0.09,90.789,-0.05,90.753,-0.04,90.759,0.01,90.77,0.01,90.874,0.11,90.96,0.1
,창원시,,,109.375,-,109.268,-0.1,109.15,-0.11,109.131,-0.02,108.957,-0.16,108.883,-0.07,108.738,-0.13,108.637,-0.09,108.565,-0.07,108.324,-0.22,108.127,-0.18,107.923,-0.19,107.576,-0.32,107.27,-0.28,107.016,-0.24,106.956,-0.06,106.687,-0.25,106.456,-0.22,106.374,-0.08,106.241,-0.13,106.085,-0.15,105.751,-0.31,105.4,-0.33,105.11,-0.28,104.774,-0.32,103.971,-0.77,102.93,-1,102.207,-0.7,101.388,-0.8,100,-1.37,99.267,-0.73,98.849,-0.42,98.233,-0.62,97.601,-0.64,97.115,-0.5,96.333,-0.81,95.894,-0.46,95.217,-0.71,93.949,-1.33,93.366,-0.62,92.965,-0.43,92.586,-0.41,92.392,-0.21,92.334,-0.06,92.253,-0.09,92.041,-0.23,91.898,-0.16,91.59,-0.33,91.36,-0.25,91.22,-0.15,91.062,-0.17,90.961,-0.11,90.857,-0.11,90.819,-0.04,90.765,-0.06,90.761,0,90.801,0.04,90.779,-0.02,90.734,-0.05,90.677,-0.06,90.649,-0.03,90.594,-0.06,90.548,-0.05,90.509,-0.04,90.511,0,90.492,-0.02,90.374,-0.13
