지 역,Unnamed: 1,Unnamed: 2,Unnamed: 3,2015년 01월,Unnamed: 5,2015년 02월,Unnamed: 7,2015년 03월,Unnamed: 9,2015년 04월,Unnamed: 11,2015년 05월,Unnamed: 13,2015년 06월,Unnamed: 15,2015년 07월,Unnamed: 17,2015년 08월,Unnamed: 19,2015년 09월,Unnamed: 21,2015년 10월,Unnamed: 23,2015년 11월,Unnamed: 25,2015년 12월,Unnamed: 27,2016년 01월,Unnamed: 29,2016년 02월,Unnamed: 31,2016년 03월,Unnamed: 33,2016년 04월,Unnamed: 35,2016년 05월,Unnamed: 37,2016년 06월,Unnamed: 39,2016년 07월,Unnamed: 41,2016년 08월,Unnamed: 43,2016년 09월,Unnamed: 45,2016년 10월,Unnamed: 47,2016년 11월,Unnamed: 49,2016년 12월,Unnamed: 51,2017년 01월,Unnamed: 53,2017년 02월,Unnamed: 55,2017년 03월,Unnamed: 57,2017년 04월,Unnamed: 59,2017년 05월,Unnamed: 61,2017년 06월,Unnamed: 63,2017년 07월,Unnamed: 65,2017년 08월,Unnamed: 67,2017년 09월,Unnamed: 69,2017년 10월,Unnamed: 71,2017년 11월,Unnamed: 73,2017년 12월,Unnamed: 75,2018년 01월,Unnamed: 77,2018년 02월,Unnamed: 79,2018년 03월,Unnamed: 81,2018년 04월,Unnamed: 83,2018년 05월,Unnamed: 85,2018년 06월,Unnamed: 87,2018년 07월,Unnamed: 89,2018년 08월,Unnamed: 91,2018년 09월,Unnamed: 93,2018년 10월,Unnamed: 95,2018년 11월,Unnamed: 97,2018년 12월,Unnamed: 99,2019년 01월,Unnamed: 101,2019년 02월,Unnamed: 103,2019년 03월,Unnamed: 105,2019년 04월,Unnamed: 107,2019년 05월,Unnamed: 109,2019년 06월,Unnamed: 111,2019년 07월,Unnamed: 113,2019년 08월,Unnamed: 115,2019년 09월,Unnamed: 117,2019년 10월,Unnamed: 119,2019년 11월,Unnamed: 121,2019년 12월,Unnamed: 123,2020년 01월,Unnamed: 125,2020년 02월,Unnamed: 127,2020년 03월,Unnamed: 129,2020년 04월,Unnamed: 131,2020년 05월,Unnamed: 133,2020년 06월,Unnamed: 135,2020년 07월,Unnamed: 137,2020년 08월,Unnamed: 139,2020년 09월,Unnamed: 141,2020년 10월,Unnamed: 143,2020년 11월,Unnamed: 145,2020년 12월,Unnamed: 147
,,,,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률,지수,변동률
,,남구,,97.152,0.42,97.649,0.51,98.231,0.6,98.764,0.54,98.915,0.15,99.969,1.07,100.154,0.18,100.949,0.79,102.328,1.37,102.994,0.65,103.397,0.39,103.56,0.16,103.494,-0.06,103.545,0.05,103.631,0.08,103.561,-0.07,103.46,-0.1,103.11,-0.34,102.823,-0.28,102.519,-0.3,102.163,-0.35,101.792,-0.36,101.505,-0.28,101.242,-0.26,101.108,-0.13,101.015,-0.09,101,-0.02,100.877,-0.12,100.736,-0.14,100.656,-0.08,100.57,-0.09,100.502,-0.07,100.303,-0.2,100.21,-0.09,100,-0.21,99.741,-0.26,99.471,-0.27,99.17,-0.3,98.906,-0.27,98.564,-0.35,98.174,-0.4,97.898,-0.28,97.647,-0.26,96.702,-0.97,96.01,-0.72,95.411,-0.62,95.083,-0.34,94.684,-0.42,94.281,-0.43,93.888,-0.42,93.252,-0.68,92.144,-1.19,91.419,-0.79,90.983,-0.48,90.604,-0.42,90.318,-0.32,90.192,-0.14,90.257,0.07,90.278,0.02,90.22,-0.06,90.506,0.32,90.574,0.08,90.634,0.07,90.81,0.19,90.913,0.11,90.791,-0.13,90.955,0.18,91.094,0.15,91.316,0.24,91.545,0.25,91.787,0.26,92.74,1.04
,,북구,,98.719,0.42,99.166,0.45,100.003,0.84,100.743,0.74,101.31,0.56,101.706,0.39,101.984,0.27,103.039,1.03,104.137,1.07,104.803,0.64,105.062,0.25,105.091,0.03,105.125,0.03,105.13,0,105.127,0,104.983,-0.14,104.607,-0.36,104.127,-0.46,103.546,-0.56,103.307,-0.23,102.946,-0.35,102.708,-0.23,102.402,-0.3,102.157,-0.24,101.989,-0.16,101.914,-0.07,101.903,-0.01,101.761,-0.14,101.629,-0.13,101.513,-0.11,101.36,-0.15,101.06,-0.3,100.771,-0.29,100.435,-0.33,100,-0.43,99.526,-0.47,99.272,-0.26,98.942,-0.33,98.57,-0.38,98.023,-0.56,97.258,-0.78,96.397,-0.89,95.318,-1.12,94.395,-0.97,93.752,-0.68,92.709,-1.11,92.212,-0.54,91.289,-1,91.008,-0.31,90.23,-0.85,89.418,-0.9,88.586,-0.93,87.754,-0.94,87.287,-0.53,87.013,-0.31,86.552,-0.53,86.286,-0.31,85.843,-0.51,85.749,-0.11,85.586,-0.19,85.531,-0.06,85.519,-0.01,85.499,-0.02,85.49,-0.01,85.472,-0.02,85.33,-0.17,85.426,0.11,85.88,0.53,86.353,0.55,86.509,0.18,86.928,0.48,87.512,0.67
,경주시,,,99.527,0.43,99.928,0.4,100.678,0.75,101.322,0.64,101.901,0.57,102.402,0.49,102.51,0.11,102.835,0.32,103.079,0.24,103.688,0.59,103.836,0.14,103.822,-0.01,103.877,0.05,103.9,0.02,103.924,0.02,103.896,-0.03,103.845,-0.05,103.688,-0.15,103.535,-0.15,103.241,-0.28,103.11,-0.13,102.866,-0.24,102.681,-0.18,102.461,-0.21,102.364,-0.09,102.348,-0.02,102.346,0,102.166,-0.18,101.943,-0.22,101.8,-0.14,101.641,-0.16,101.322,-0.31,100.845,-0.47,100.438,-0.4,100,-0.44,99.737,-0.26,99.414,-0.32,98.997,-0.42,98.393,-0.61,96.841,-1.58,95.692,-1.19,94.834,-0.9,93.721,-1.17,91.476,-2.4,90.033,-1.58,89.247,-0.87,88.166,-1.21,86.97,-1.36,86.213,-0.87,85.321,-1.04,84.726,-0.7,84.015,-0.84,83.505,-0.61,83.095,-0.49,82.732,-0.44,82.307,-0.51,82.234,-0.09,82.05,-0.22,81.753,-0.36,81.741,-0.01,81.722,-0.02,81.844,0.15,82.036,0.24,82.123,0.11,82.304,0.22,82.479,0.21,82.598,0.14,82.847,0.3,83.107,0.31,83.368,0.31,83.754,0.46,84.548,0.95
,김천시,,,104.801,0.15,104.894,0.09,105.172,0.26,105.384,0.2,105.446,0.06,105.639,0.18,105.482,-0.15,105.298,-0.17,105.085,-0.2,104.931,-0.15,104.638,-0.28,104.386,-0.24,104.378,-0.01,104.203,-0.17,104.013,-0.18,103.507,-0.49,103.031,-0.46,102.458,-0.56,102.126,-0.32,101.797,-0.32,101.359,-0.43,101.254,-0.1,101.242,-0.01,101.048,-0.19,100.823,-0.22,100.688,-0.13,100.514,-0.17,100.421,-0.09,100.394,-0.03,100.339,-0.05,100.307,-0.03,100.296,-0.01,100.095,-0.2,100.087,-0.01,100,-0.09,99.715,-0.29,99.671,-0.04,100.285,0.62,100.15,-0.13,100.104,-0.05,99.935,-0.17,99.01,-0.93,98.768,-0.24,98.694,-0.07,98.234,-0.47,97.697,-0.55,97.071,-0.64,96.511,-0.58,95.782,-0.76,95.674,-0.11,95.335,-0.35,94.179,-1.21,92.883,-1.38,91.554,-1.43,90.674,-0.96,90.458,-0.24,90.346,-0.12,89.968,-0.42,89.916,-0.06,89.557,-0.4,89.234,-0.36,88.81,-0.48,88.776,-0.04,88.441,-0.38,88.386,-0.06,88.386,0,88.378,-0.01,88.336,-0.05,87.858,-0.54,87.851,-0.01,88.346,0.56,88.564,0.25
,안동시,,,99.146,0.34,99.364,0.22,99.572,0.21,99.694,0.12,99.829,0.14,99.958,0.13,99.972,0.01,100,0.03,100.133,0.13,100.199,0.07,100.454,0.25,100.154,-0.3,100.182,0.03,100.144,-0.04,100.613,0.47,100.68,0.07,100.737,0.06,100.821,0.08,100.92,0.1,101.072,0.15,101.072,0,101.209,0.13,101.257,0.05,101.252,0,101.229,-0.02,101.168,-0.06,101.173,0,101.128,-0.04,100.854,-0.27,100.701,-0.15,100.45,-0.25,100.375,-0.08,100.198,-0.18,100.063,-0.13,100,-0.06,99.922,-0.08,98.632,-1.29,98.013,-0.63,97.701,-0.32,97.235,-0.48,97.03,-0.21,96.645,-0.4,96.303,-0.35,95.371,-0.97,94.753,-0.65,94.506,-0.26,93.648,-0.91,91.899,-1.87,91.14,-0.83,91.052,-0.1,90.831,-0.24,90.552,-0.31,90.334,-0.24,90.225,-0.12,89.965,-0.29,89.952,-0.01,89.948,0,89.967,0.02,90.111,0.16,90.231,0.13,90.304,0.08,90.409,0.12,90.409,0,90.432,0.03,90.432,0,90.47,0.04,90.497,0.03,90.72,0.25,90.971,0.28,91.107,0.15,91.421,0.34,91.586,0.18
,구미시,,,109.246,0.39,109.479,0.21,109.715,0.22,110.195,0.44,110.312,0.11,110.386,0.07,110.404,0.02,110.566,0.15,110.549,-0.02,110.464,-0.08,110.408,-0.05,110.288,-0.11,110.063,-0.2,109.881,-0.16,109.414,-0.43,109.089,-0.3,108.555,-0.49,107.682,-0.8,106.99,-0.64,106.49,-0.47,106.147,-0.32,105.99,-0.15,105.894,-0.09,105.536,-0.34,105.196,-0.32,104.795,-0.38,104.453,-0.33,103.922,-0.51,103.512,-0.39,103.231,-0.27,102.643,-0.57,102.056,-0.57,101.5,-0.54,100.832,-0.66,100,-0.83,99.463,-0.54,99.065,-0.4,98.646,-0.42,98.14,-0.51,97.777,-0.37,97.199,-0.59,96.809,-0.4,96.423,-0.4,96.122,-0.31,95.803,-0.33,95.502,-0.31,95.291,-0.22,95.017,-0.29,94.728,-0.3,94.545,-0.19,94.295,-0.26,94.045,-0.27,93.748,-0.32,93.292,-0.49,93.048,-0.26,92.771,-0.3,92.426,-0.37,91.87,-0.6,91.404,-0.51,90.606,-0.87,90.212,-0.43,89.875,-0.37,89.686,-0.21,89.481,-0.23,89.357,-0.14,89.264,-0.1,89.701,0.49,90.177,0.53,90.699,0.58,90.81,0.12,91.288,0.53,92.174,0.97
,영주시,,,97.905,0.52,98.262,0.36,98.566,0.31,98.978,0.42,99.416,0.44,99.768,0.35,99.97,0.2,100.506,0.54,100.873,0.36,101.005,0.13,101.182,0.17,101.445,0.26,101.585,0.14,101.655,0.07,101.764,0.11,101.958,0.19,102.098,0.14,102.139,0.04,102.34,0.2,102.403,0.06,102.544,0.14,102.357,-0.18,101.971,-0.38,101.162,-0.79,101.061,-0.1,100.93,-0.13,100.911,-0.02,100.805,-0.11,100.658,-0.15,100.658,0,100.533,-0.12,100.391,-0.14,100.296,-0.09,100.093,-0.2,100,-0.09,99.796,-0.2,99.616,-0.18,99.616,0,99.616,0,99.528,-0.09,99.327,-0.2,99.327,0,99.173,-0.15,99.173,0,99.173,0,99.173,0,99.173,0,99.41,0.24,99.404,-0.01,99.354,-0.05,99.426,0.07,99.601,0.18,99.737,0.14,99.737,0,99.893,0.16,99.893,0,100.132,0.24,100.211,0.08,100.586,0.37,101.055,0.47,101.394,0.33,101.394,0,101.454,0.06,101.454,0,101.533,0.08,101.684,0.15,101.851,0.16,102.126,0.27,102.444,0.31,102.611,0.16,102.95,0.33,103.31,0.35
,영천시,,,100.795,0.43,101.297,0.5,101.874,0.57,102.428,0.54,102.725,0.29,102.884,0.16,102.657,-0.22,103.251,0.58,103.583,0.32,103.836,0.24,104.353,0.5,104.388,0.03,104.151,-0.23,103.979,-0.16,103.752,-0.22,103.703,-0.05,103.523,-0.17,103.354,-0.16,103.252,-0.1,103.227,-0.02,103.196,-0.03,103.059,-0.13,102.732,-0.32,102.17,-0.55,101.995,-0.17,101.524,-0.46,101.18,-0.34,100.891,-0.28,100.595,-0.29,100.38,-0.21,100.209,-0.17,100.124,-0.08,99.987,-0.14,99.957,-0.03,100,0.04,100,0,100,0,100,0,99.927,-0.07,99.87,-0.06,99.804,-0.07,99.64,-0.16,99.477,-0.16,99.439,-0.04,99.383,-0.06,99.306,-0.08,99.306,0,99.288,-0.02,99.325,0.04,99.325,0,99.036,-0.29,98.843,-0.19,98.688,-0.16,98.519,-0.17,98.223,-0.3,98.144,-0.08,97.768,-0.38,97.495,-0.28,97.379,-0.12,97.305,-0.08,97.079,-0.23,96.736,-0.35,96.574,-0.17,96.223,-0.36,95.801,-0.44,95.579,-0.23,95.579,0,95.545,-0.04,95.483,-0.06,95.434,-0.05,95.375,-0.06,95.481,0.11
,상주시,,,99.884,0.06,99.945,0.06,99.983,0.04,100.015,0.03,100.015,0,100.011,0,100.011,0,100.142,0.13,99.817,-0.33,99.613,-0.2,99.478,-0.14,99.333,-0.15,99.22,-0.11,99.184,-0.04,99.174,-0.01,99.186,0.01,99.184,0,99.183,0,99.18,0,99.182,0,99.172,-0.01,99.273,0.1,99.413,0.14,99.455,0.04,99.46,0,99.466,0.01,99.671,0.21,99.693,0.02,99.726,0.03,99.694,-0.03,99.705,0.01,99.739,0.03,99.739,0,99.901,0.16,100,0.1,100,0,100.322,0.32,100.414,0.09,100.693,0.28,100.693,0,100.693,0,100.693,0,100.714,0.02,100.714,0,100.736,0.02,100.736,0,100.736,0,100.736,0,100.736,0,100.716,-0.02,100.716,0,100.948,0.23,101.115,0.17,101.115,0,101.218,0.1,101.218,0,101.582,0.36,101.693,0.11,101.808,0.11,101.846,0.04,101.987,0.14,102.002,0.01,102.043,0.04,101.957,-0.09,101.957,0,101.888,-0.07,101.672,-0.21,101.589,-0.08,101.436,-0.15,101.392,-0.04,101.351,-0.04,101.307,-0.04
,문경시,,,93.108,0.23,93.437,0.35,93.578,0.15,94.096,0.55,94.341,0.26,95.068,0.77,95.525,0.48,95.809,0.3,96.235,0.44,96.448,0.22,96.685,0.25,96.694,0.01,96.957,0.27,96.971,0.01,97.093,0.13,97.42,0.34,97.478,0.06,97.707,0.24,98.066,0.37,98.299,0.24,98.339,0.04,98.443,0.11,98.474,0.03,98.505,0.03,98.507,0,98.502,0,98.608,0.11,98.621,0.01,98.962,0.35,98.99,0.03,99.066,0.08,99.243,0.18,99.261,0.02,99.463,0.2,100,0.54,99.565,-0.43,99.497,-0.07,99.224,-0.27,99.052,-0.17,99.08,0.03,98.991,-0.09,99.229,0.24,99.229,0,99.185,-0.04,99.131,-0.05,99.131,0,99.01,-0.12,99.01,0,99.01,0,99.01,0,99.061,0.05,99.17,0.11,99.248,0.08,99.345,0.1,99.345,0,99.345,0,99.345,0,99.384,0.04,99.384,0,99.699,0.32,100.042,0.34,100.108,0.07,100.234,0.13,100.234,0,100.241,0.01,100.401,0.16,100.298,-0.1,100.207,-0.09,100.207,0,100.207,0,100.183,-0.02,100.21,0.03
,경산시,,,99.939,0.65,100.82,0.88,101.66,0.83,102.078,0.41,102.67,0.58,103.313,0.63,103.6,0.28,103.973,0.36,104.338,0.35,104.503,0.16,104.614,0.11,104.546,-0.06,104.528,-0.02,104.41,-0.11,103.847,-0.54,103.396,-0.43,103.072,-0.31,102.525,-0.53,102.087,-0.43,101.79,-0.29,101.343,-0.44,101.509,0.16,101.497,-0.01,101.485,-0.01,101.496,0.01,101.431,-0.06,101.438,0.01,101.051,-0.38,100.601,-0.45,100.51,-0.09,100.211,-0.3,100.155,-0.06,100.116,-0.04,100.025,-0.09,100,-0.02,100.059,0.06,99.87,-0.19,99.529,-0.34,99.44,-0.09,98.879,-0.56,98.539,-0.34,98.176,-0.37,98.13,-0.05,98,-0.13,97.897,-0.11,97.782,-0.12,97.705,-0.08,97.353,-0.36,97.2,-0.16,96.731,-0.48,96.598,-0.14,96.519,-0.08,96.353,-0.17,96.268,-0.09,96.071,-0.21,95.628,-0.46,95.401,-0.24,95.258,-0.15,95.24,-0.02,95.108,-0.14,95.133,0.03,95.257,0.13,95.168,-0.09,95.135,-0.03,95.277,0.15,95.424,0.15,95.565,0.15,95.705,0.15,95.88,0.18,96.177,0.31,96.581,0.42,96.992,0.43
,칠곡군,,,105.798,-0.24,105.776,-0.02,105.776,0,105.728,-0.04,105.66,-0.07,105.382,-0.26,105.239,-0.14,105.203,-0.03,105.084,-0.11,104.782,-0.29,104.502,-0.27,104.358,-0.14,104.205,-0.15,104.058,-0.14,104.034,-0.02,103.721,-0.3,103.425,-0.29,103.241,-0.18,102.918,-0.31,102.478,-0.43,102.079,-0.39,102.005,-0.07,101.997,-0.01,101.87,-0.12,101.84,-0.03,101.756,-0.08,101.69,-0.06,101.646,-0.04,101.571,-0.07,101.423,-0.15,101.255,-0.17,100.999,-0.25,100.674,-0.32,100.292,-0.38,100,-0.29,100,0,99.776,-0.22,99.48,-0.3,99.381,-0.1,98.969,-0.41,98.012,-0.97,96.989,-1.04,96.824,-0.17,96.788,-0.04,96.706,-0.08,96.642,-0.07,96.465,-0.18,96.356,-0.11,95.975,-0.39,95.654,-0.34,95.647,-0.01,95.565,-0.09,95.173,-0.41,94.888,-0.3,94.108,-0.82,92.906,-1.28,92.461,-0.48,92.435,-0.03,92.32,-0.12,92.32,0,92.351,0.03,92.199,-0.16,92.15,-0.05,91.83,-0.35,91.565,-0.29,91.568,0,91.62,0.06,91.695,0.08,91.711,0.02,91.75,0.04,91.817,0.07,91.831,0.02
경남,,,,101.398,0.16,101.526,0.13,101.76,0.23,101.978,0.21,102.143,0.16,102.331,0.18,102.399,0.07,102.504,0.1,102.738,0.23,102.93,0.19,103.039,0.11,103.207,0.16,103.29,0.08,103.414,0.12,103.542,0.12,103.628,0.08,103.748,0.12,103.741,-0.01,103.718,-0.02,103.681,-0.04,103.718,0.04,103.852,0.13,103.99,0.13,104.056,0.06,104.047,-0.01,104.024,-0.02,104.073,0.05,103.904,-0.16,103.637,-0.26,103.258,-0.37,102.59,-0.65,101.902,-0.67,101.395,-0.5,100.841,-0.55,100,-0.83,99.605,-0.4,99.229,-0.38,98.725,-0.51,98.207,-0.53,97.62,-0.6,96.941,-0.7,96.303,-0.66,95.743,-0.58,95.064,-0.71,94.451,-0.64,93.861,-0.62,93.422,-0.47,92.805,-0.66,92.297,-0.55,91.838,-0.5,91.408,-0.47,90.828,-0.63,90.201,-0.69,89.403,-0.89,88.64,-0.85,87.995,-0.73,87.563,-0.49,87.231,-0.38,87.132,-0.11,87.169,0.04,87.252,0.1,87.372,0.14,87.516,0.16,87.669,0.17,87.725,0.06,87.949,0.26,88.185,0.27,88.542,0.41,88.92,0.43,89.19,0.3,89.942,0.84,91.613,1.86
,창원시,,,105.527,0.18,105.721,0.18,105.931,0.2,106.151,0.21,106.274,0.12,106.513,0.22,106.538,0.02,106.611,0.07,106.759,0.14,106.784,0.02,106.75,-0.03,106.859,0.1,106.888,0.03,107.029,0.13,107.16,0.12,107.188,0.03,107.22,0.03,107.098,-0.11,106.93,-0.16,106.786,-0.13,106.716,-0.07,106.675,-0.04,106.753,0.07,106.895,0.13,106.931,0.03,106.952,0.02,106.994,0.04,106.776,-0.2,106.372,-0.38,105.854,-0.49,104.979,-0.83,103.705,-1.21,102.722,-0.95,101.616,-1.08,100,-1.59,99.29,-0.71,98.847,-0.45,98.184,-0.67,97.527,-0.67,97.174,-0.36,96.364,-0.83,95.877,-0.51,95.44,-0.46,95.015,-0.45,94.725,-0.31,94.772,0.05,94.655,-0.12,94.54,-0.12,94.408,-0.14,94.146,-0.28,93.938,-0.22,93.653,-0.3,93.167,-0.52,92.672,-0.53,92.055,-0.67,91.456,-0.65,90.988,-0.51,90.749,-0.26,90.697,-0.06,90.798,0.11,90.907,0.12,90.987,0.09,90.983,0,90.933,-0.06,90.783,-0.16,90.904,0.13,91.206,0.33,91.868,0.73,92.77,0.98,93.339,0.61,95.121,1.91,98.293,3.34
,,의창구,,107.745,0.02,107.926,0.17,108.032,0.1,107.959,-0.07,108.106,0.14,108.651,0.5,108.567,-0.08,108.744,0.16,109.019,0.25,109.108,0.08,109.241,0.12,109.24,0,109.153,-0.08,109.413,0.24,109.509,0.09,109.407,-0.09,109.17,-0.22,108.805,-0.33,108.607,-0.18,108.364,-0.22,108.272,-0.08,108.212,-0.06,108.425,0.2,108.962,0.49,108.951,-0.01,108.981,0.03,109.439,0.42,109.257,-0.17,108.753,-0.46,108.099,-0.6,107.541,-0.52,105.008,-2.36,103.296,-1.63,101.876,-1.37,100,-1.84,98.725,-1.28,97.449,-1.29,96.777,-0.69,95.977,-0.83,95.509,-0.49,94.47,-1.09,93.638,-0.88,93.262,-0.4,93.05,-0.23,92.507,-0.58,92.167,-0.37,91.64,-0.57,91.752,0.12,91.805,0.06,91.769,-0.04,91.523,-0.27,91.463,-0.06,90.525,-1.03,89.976,-0.61,89.076,-1,88.204,-0.98,87.426,-0.88,87.125,-0.34,87.114,-0.01,87.419,0.35,87.66,0.28,87.866,0.23,87.787,-0.09,87.645,-0.16,87.5,-0.17,87.886,0.44,88.381,0.56,90.227,2.09,91.883,1.84,92.956,1.17,95.667,2.92,100.268,4.81
,,성산구,,108.65,0.4,109.048,0.37,109.423,0.34,109.941,0.47,110.313,0.34,110.601,0.26,110.696,0.09,110.846,0.14,111.014,0.15,111.225,0.19,111.597,0.33,111.928,0.3,112.011,0.07,112.181,0.15,112.358,0.16,112.481,0.11,112.717,0.21,112.667,-0.04,112.67,0,112.673,0,112.585,-0.08,112.606,0.02,112.572,-0.03,112.572,0,112.514,-0.05,112.362,-0.14,112.09,-0.24,111.695,-0.35,111.224,-0.42,110.427,-0.72,108.145,-2.07,106.181,-1.82,104.899,-1.21,102.875,-1.93,100,-2.79,98.885,-1.11,98.662,-0.23,97.852,-0.82,97.572,-0.29,97.251,-0.33,96.769,-0.5,96.44,-0.34,96.67,0.24,96.615,-0.06,96.924,0.32,97.653,0.75,97.9,0.25,98.064,0.17,98.034,-0.03,97.301,-0.75,97.094,-0.21,96.52,-0.59,95.709,-0.84,94.697,-1.06,93.666,-1.09,93.234,-0.46,92.945,-0.31,92.95,0.01,93.157,0.22,93.516,0.39,93.715,0.21,93.719,0,93.7,-0.02,93.71,0.01,93.542,-0.18,93.774,0.25,94.198,0.45,94.891,0.74,96.784,1.99,97.868,1.12,101.525,3.74,108.006,6.38
,,마산합포구,,103.406,0.02,103.528,0.12,103.735,0.2,103.99,0.25,104.005,0.01,104.029,0.02,104.045,0.02,104.091,0.04,104.172,0.08,104.271,0.09,104.408,0.13,104.492,0.08,104.561,0.07,104.618,0.05,104.75,0.13,104.594,-0.15,104.548,-0.04,104.414,-0.13,104.029,-0.37,103.977,-0.05,103.977,0,103.855,-0.12,103.93,0.07,104.021,0.09,104.107,0.08,104.319,0.2,104.506,0.18,104.481,-0.02,104.075,-0.39,103.8,-0.26,103.542,-0.25,103.106,-0.42,101.998,-1.07,100.997,-0.98,100,-0.99,99.709,-0.29,99.215,-0.5,98.892,-0.33,98.424,-0.47,98.191,-0.24,97.319,-0.89,97.121,-0.2,96.673,-0.46,96.068,-0.63,95.353,-0.74,94.918,-0.46,94.604,-0.33,94.188,-0.44,94.072,-0.12,93.823,-0.26,93.457,-0.39,93.075,-0.41,92.789,-0.31,92.625,-0.18,92.513,-0.12,91.995,-0.56,91.58,-0.45,91.386,-0.21,91.243,-0.16,91.247,0,91.361,0.13,91.402,0.05,91.461,0.06,91.378,-0.09,91.319,-0.07,91.333,0.02,91.537,0.22,91.909,0.41,92.128,0.24,92.19,0.07,92.217,0.03,92.32,0.11
,,마산회원구,,100.817,0.1,100.85,0.03,100.935,0.08,101.039,0.1,100.997,-0.04,101.219,0.22,101.313,0.09,101.337,0.02,101.462,0.12,101.582,0.12,101.687,0.1,101.83,0.14,101.924,0.09,102.095,0.17,102.319,0.22,102.537,0.21,102.666,0.13,102.56,-0.1,102.442,-0.11,102.393,-0.05,102.394,0,102.116,-0.27,102.206,0.09,102.336,0.13,102.432,0.09,102.434,0,102.555,0.12,102.568,0.01,102.49,-0.08,102.104,-0.38,101.99,-0.11,101.411,-0.57,101.006,-0.4,100.75,-0.25,100,-0.74,99.743,-0.26,99.448,-0.3,99.024,-0.43,97.909,-1.13,97.737,-0.18,97.152,-0.6,96.491,-0.68,95.394,-1.14,94.334,-1.11,93.68,-0.69,93.696,0.02,93.675,-0.02,93.179,-0.53,93.108,-0.08,93.049,-0.06,92.843,-0.22,92.522,-0.35,92.211,-0.34,91.957,-0.27,91.65,-0.33,91.071,-0.63,90.422,-0.71,89.783,-0.71,89.455,-0.36,89.207,-0.28,89.099,-0.12,89.137,0.04,89.167,0.03,89.066,-0.11,88.863,-0.23,88.749,-0.13,88.813,0.07,88.95,0.15,89.042,0.1,89.163,0.14,89.86,0.78,91.012,1.28
,,진해구,,106.038,0.18,106.117,0.07,106.268,0.14,106.303,0.03,106.212,-0.09,106.252,0.04,106.18,-0.07,106.068,-0.11,106.137,0.06,105.511,-0.59,104.125,-1.31,103.908,-0.21,103.835,-0.07,103.832,0,103.794,-0.04,103.727,-0.06,103.621,-0.1,103.62,0,103.312,-0.3,102.779,-0.52,102.606,-0.17,102.848,0.24,102.975,0.12,103.032,0.06,103.155,0.12,103.299,0.14,103.227,-0.07,102.808,-0.41,102.221,-0.57,101.922,-0.29,101.664,-0.25,101.206,-0.45,100.926,-0.28,100.679,-0.24,100,-0.67,99.636,-0.36,99.52,-0.12,98.523,-1,97.692,-0.84,97.079,-0.63,95.728,-1.39,95.243,-0.51,94.367,-0.92,94,-0.39,93.773,-0.24,93.549,-0.24,93.319,-0.25,93.237,-0.09,92.701,-0.58,92.701,0,92.662,-0.04,92.705,0.05,92.805,0.11,92.62,-0.2,92.171,-0.49,91.499,-0.73,91.212,-0.31,91.031,-0.2,90.903,-0.14,90.851,-0.06,90.9,0.05,91.038,0.15,91.049,0.01,91.078,0.03,90.926,-0.17,90.936,0.01,91.186,0.27,91.394,0.23,91.493,0.11,91.702,0.23,92.513,0.88,94.476,2.12
,진주시,,,88.719,-0.08,88.726,0.01,88.828,0.11,89.216,0.44,89.536,0.36,89.68,0.16,89.888,0.23,90.209,0.36,90.405,0.22,90.688,0.31,90.954,0.29,91.374,0.46,91.669,0.32,91.846,0.19,91.823,-0.03,92.032,0.23,92.495,0.5,93.009,0.56,93.391,0.41,93.855,0.5,94.186,0.35,94.732,0.58,95.354,0.66,96.127,0.81,96.861,0.76,97.526,0.69,98.402,0.9,98.809,0.41,99.423,0.62,99.633,0.21,99.615,-0.02,99.754,0.14,99.953,0.2,99.947,-0.01,100,0.05,99.96,-0.04,99.746,-0.21,99.555,-0.19,99.489,-0.07,99.148,-0.34,98.811,-0.34,98.644,-0.17,98.48,-0.17,98.388,-0.09,98.191,-0.2,97.843,-0.35,97,-0.86,95.502,-1.54,94.718,-0.82,94.099,-0.65,93.582,-0.55,92.526,-1.13,90.991,-1.66,89.711,-1.41,88.645,-1.19,88.104,-0.61,87.299,-0.91,86.631,-0.76,86.392,-0.28,86.26,-0.15,86.375,0.13,86.363,-0.01,86.515,0.18,86.868,0.41,87.2,0.38,87.47,0.31,87.608,0.16,87.739,0.15,87.839,0.11,88.057,0.25,88.256,0.23,88.718,0.52
